date,region,prediction_confirmed,prediction_deaths
2020-09-21,SOM,7310,158932
2020-09-22,SOM,7348,158932
2020-09-23,SOM,7386,158932
2020-09-24,SOM,7424,158932
2020-09-25,SOM,7462,158932
2020-09-26,SOM,7499,158932
2020-09-27,SOM,7537,158932
2020-09-28,SOM,7575,158932
2020-09-29,SOM,7613,158932
2020-09-30,SOM,7650,158932
2020-10-01,SOM,7688,158932
2020-10-02,SOM,7726,158932
2020-10-03,SOM,7764,158932
2020-10-04,SOM,7801,158932
2020-10-05,SOM,7839,158932
2020-10-06,SOM,7877,158932
2020-10-07,SOM,7915,158932
2020-10-08,SOM,7952,158932
2020-10-09,SOM,7990,158932
2020-10-10,SOM,8028,158932
2020-10-11,SOM,8066,158932
2020-10-12,SOM,8103,158932
2020-10-13,SOM,8141,158932
2020-10-14,SOM,8179,158932
2020-10-15,SOM,8217,158932
2020-10-16,SOM,8254,158932
2020-10-17,SOM,8292,158932
2020-10-18,SOM,8330,158932
2020-10-19,SOM,8368,158932
2020-10-20,SOM,8405,158932
2020-10-21,SOM,8443,158932
2020-10-22,SOM,8481,158932
2020-10-23,SOM,8519,158932
2020-10-24,SOM,8556,158932
2020-10-25,SOM,8594,158932
2020-10-26,SOM,8632,158932
2020-10-27,SOM,8670,158932
2020-10-28,SOM,8707,158932
2020-10-29,SOM,8745,158932
2020-10-30,SOM,8783,158932
2020-10-31,SOM,8821,158932
2020-11-01,SOM,8858,158932
2020-11-02,SOM,8896,158932
2020-11-03,SOM,8934,158932
2020-11-04,SOM,8972,158932
2020-11-05,SOM,9009,158932
2020-11-06,SOM,9047,158932
2020-11-07,SOM,9085,158932
2020-11-08,SOM,9123,158932
2020-11-09,SOM,9160,158932
2020-11-10,SOM,9198,158932
2020-11-11,SOM,9236,158932
2020-11-12,SOM,9274,158932
2020-11-13,SOM,9311,158932
2020-11-14,SOM,9349,158932
2020-11-15,SOM,9387,158932
2020-11-16,SOM,9425,158932
2020-11-17,SOM,9462,158932
2020-11-18,SOM,9500,158932
2020-11-19,SOM,9538,158932
2020-11-20,SOM,9576,158932
2020-11-21,SOM,9613,158932
2020-11-22,SOM,9651,158932
2020-11-23,SOM,9689,158932
2020-11-24,SOM,9727,158932
2020-11-25,SOM,9764,158932
2020-11-26,SOM,9802,158932
2020-11-27,SOM,9840,158932
2020-11-28,SOM,9878,158932
2020-11-29,SOM,9915,158932
2020-11-30,SOM,9953,158932
2020-12-01,SOM,9991,158932
2020-12-02,SOM,10029,158932
2020-12-03,SOM,10066,158932
2020-12-04,SOM,10104,158932
2020-12-05,SOM,10142,158932
2020-12-06,SOM,10180,158932
2020-12-07,SOM,10217,158932
2020-12-08,SOM,10255,158932
2020-12-09,SOM,10293,158932
2020-12-10,SOM,10331,158932
2020-12-11,SOM,10368,158932
2020-12-12,SOM,10406,158932
2020-12-13,SOM,10444,158932
2020-12-14,SOM,10482,158932
2020-12-15,SOM,10519,158932
2020-12-16,SOM,10557,158932
2020-12-17,SOM,10595,158932
2020-12-18,SOM,10633,158932
2020-12-19,SOM,10670,158932
2020-12-20,SOM,10708,158932
2020-12-21,SOM,10746,158932
2020-12-22,SOM,10784,158932
2020-12-23,SOM,10821,158932
2020-12-24,SOM,10859,158932
2020-12-25,SOM,10897,158932
2020-12-26,SOM,10935,158932
2020-12-27,SOM,10972,158932
2020-12-28,SOM,11010,158932
2020-12-29,SOM,11048,158932
2020-12-30,SOM,11086,158932
2020-12-31,SOM,11123,158932
2020-04-14,SRB,4832,99
2020-04-15,SRB,5229,105
2020-04-16,SRB,5659,111
2020-04-17,SRB,6125,118
2020-04-18,SRB,6629,125
2020-04-19,SRB,7174,133
2020-04-20,SRB,7764,140
2020-04-21,SRB,8403,149
2020-04-22,SRB,9094,158
2020-04-23,SRB,6915,167
2020-04-24,SRB,7162,177
2020-04-25,SRB,7443,188
2020-04-26,SRB,7629,199
2020-04-27,SRB,7836,211
2020-04-28,SRB,8105,224
2020-04-29,SRB,8338,237
2020-04-30,SRB,8492,251
2020-05-01,SRB,8848,266
2020-05-02,SRB,9030,282
2020-05-03,SRB,9359,299
2020-05-04,SRB,9572,317
2020-05-05,SRB,9764,335
2020-05-06,SRB,9951,355
2020-05-07,SRB,10134,377
2020-05-08,SRB,10314,399
2020-05-09,SRB,10492,423
2020-05-10,SRB,10666,448
2020-05-11,SRB,10839,475
2020-05-12,SRB,11010,503
2020-05-13,SRB,11179,533
2020-05-14,SRB,11346,565
2020-05-15,SRB,11513,599
2020-05-16,SRB,11678,635
2020-05-17,SRB,11843,672
2020-05-18,SRB,12007,713
2020-05-19,SRB,12170,755
2020-05-20,SRB,12332,800
2020-05-21,SRB,12494,848
2020-05-22,SRB,12656,898
2020-05-23,SRB,12817,952
2020-05-24,SRB,12978,1009
2020-05-25,SRB,13138,1069
2020-05-26,SRB,13299,1133
2020-05-27,SRB,13459,1200
2020-05-28,SRB,13619,1272
2020-05-29,SRB,13779,1348
2020-05-30,SRB,13939,1428
2020-05-31,SRB,14098,1513
2020-06-01,SRB,14258,1603
2020-06-02,SRB,14417,1699
2020-06-03,SRB,14577,1800
2020-06-04,SRB,14736,1907
2020-06-05,SRB,14895,2021
2020-06-06,SRB,15055,2142
2020-06-07,SRB,15214,2269
2020-06-08,SRB,15373,2405
2020-06-09,SRB,15532,2548
2020-06-10,SRB,15691,2700
2020-06-11,SRB,15850,2861
2020-06-12,SRB,16010,3031
2020-06-13,SRB,16169,3212
2020-06-14,SRB,16328,3404
2020-06-15,SRB,16487,3607
2020-06-16,SRB,16646,3822
2020-06-17,SRB,16805,4049
2020-06-18,SRB,16964,4291
2020-06-19,SRB,17123,4546
2020-06-20,SRB,17282,4817
2020-06-21,SRB,17441,5105
2020-06-22,SRB,17600,5409
2020-06-23,SRB,17759,5731
2020-06-24,SRB,17918,6073
2020-06-25,SRB,18077,6435
2020-06-26,SRB,18236,6819
2020-06-27,SRB,18395,7225
2020-06-28,SRB,18554,7656
2020-06-29,SRB,18713,8112
2020-06-30,SRB,18872,8596
2020-07-01,SRB,19031,9108
2020-07-02,SRB,19190,9651
2020-07-03,SRB,19349,10226
2020-07-04,SRB,19508,10836
2020-07-05,SRB,19667,11481
2020-07-06,SRB,19826,12166
2020-07-07,SRB,19985,12891
2020-07-08,SRB,20144,13659
2020-07-09,SRB,20303,14473
2020-07-10,SRB,20462,15336
2020-07-11,SRB,20621,16250
2020-07-12,SRB,20780,17219
2020-07-13,SRB,20939,18245
2020-07-14,SRB,21098,19333
2020-07-15,SRB,21257,20485
2020-07-16,SRB,21416,21706
2020-07-17,SRB,21575,23000
2020-07-18,SRB,21734,24371
2020-07-19,SRB,21893,25823
2020-07-20,SRB,22052,27362
2020-07-21,SRB,22211,28993
2020-07-22,SRB,22370,30721
2020-07-23,SRB,22529,32552
2020-07-24,SRB,22688,34493
2020-07-25,SRB,22847,36549
2020-07-26,SRB,23006,38727
2020-07-27,SRB,23165,41035
2020-07-28,SRB,23324,43481
2020-07-29,SRB,23483,46073
2020-07-30,SRB,23642,48819
2020-07-31,SRB,23801,51729
2020-08-01,SRB,23960,54812
2020-08-02,SRB,24119,58079
2020-08-03,SRB,24278,61541
2020-08-04,SRB,24437,65209
2020-08-05,SRB,24596,69095
2020-08-06,SRB,24755,73214
2020-08-07,SRB,24914,77577
2020-08-08,SRB,25073,82201
2020-08-09,SRB,25232,87101
2020-08-10,SRB,25391,87373
2020-08-11,SRB,25550,87373
2020-08-12,SRB,25709,87373
2020-08-13,SRB,25868,87373
2020-08-14,SRB,26027,87373
2020-08-15,SRB,26186,87373
2020-08-16,SRB,26345,87373
2020-08-17,SRB,26504,87373
2020-08-18,SRB,26663,87373
2020-08-19,SRB,26822,87373
2020-08-20,SRB,26981,87373
2020-08-21,SRB,27140,87373
2020-08-22,SRB,27299,87373
2020-08-23,SRB,27458,87373
2020-08-24,SRB,27617,87373
2020-08-25,SRB,27776,87373
2020-08-26,SRB,27935,87373
2020-08-27,SRB,28094,87373
2020-08-28,SRB,28253,87373
2020-08-29,SRB,28412,87373
2020-08-30,SRB,28571,87373
2020-08-31,SRB,28730,87373
2020-09-01,SRB,28889,87373
2020-09-02,SRB,29048,87373
2020-09-03,SRB,29207,87373
2020-09-04,SRB,29366,87373
2020-09-05,SRB,29525,87373
2020-09-06,SRB,29684,87373
2020-09-07,SRB,29843,87373
2020-09-08,SRB,30002,87373
2020-09-09,SRB,30161,87373
2020-09-10,SRB,30320,87373
2020-09-11,SRB,30479,87373
2020-09-12,SRB,30638,87373
2020-09-13,SRB,30797,87373
2020-09-14,SRB,30956,87373
2020-09-15,SRB,31115,87373
2020-09-16,SRB,31274,87373
2020-09-17,SRB,31433,87373
2020-09-18,SRB,31592,87373
2020-09-19,SRB,31751,87373
2020-09-20,SRB,31910,87373
2020-09-21,SRB,32069,87373
2020-09-22,SRB,32228,87373
2020-09-23,SRB,32387,87373
2020-09-24,SRB,32546,87373
2020-09-25,SRB,32705,87373
2020-09-26,SRB,32864,87373
2020-09-27,SRB,33023,87373
2020-09-28,SRB,33182,87373
2020-09-29,SRB,33341,87373
2020-09-30,SRB,33500,87373
2020-10-01,SRB,33659,87373
2020-10-02,SRB,33818,87373
2020-10-03,SRB,33977,87373
2020-10-04,SRB,34136,87373
2020-10-05,SRB,34295,87373
2020-10-06,SRB,34454,87373
2020-10-07,SRB,34613,87373
2020-10-08,SRB,34772,87373
2020-10-09,SRB,34931,87373
2020-10-10,SRB,35090,87373
2020-10-11,SRB,35249,87373
2020-10-12,SRB,35408,87373
2020-10-13,SRB,35567,87373
2020-10-14,SRB,35726,87373
2020-10-15,SRB,35885,87373
2020-10-16,SRB,36044,87373
2020-10-17,SRB,36203,87373
2020-10-18,SRB,36362,87373
2020-10-19,SRB,36521,87373
2020-10-20,SRB,36680,87373
2020-10-21,SRB,36839,87373
2020-10-22,SRB,36998,87373
2020-10-23,SRB,37157,87373
2020-10-24,SRB,37316,87373
2020-10-25,SRB,37475,87373
2020-10-26,SRB,37634,87373
2020-10-27,SRB,37793,87373
2020-10-28,SRB,37952,87373
2020-10-29,SRB,38111,87373
2020-10-30,SRB,38270,87373
2020-10-31,SRB,38429,87373
2020-11-01,SRB,38588,87373
2020-11-02,SRB,38747,87373
2020-11-03,SRB,38906,87373
2020-11-04,SRB,39065,87373
2020-11-05,SRB,39224,87373
2020-11-06,SRB,39383,87373
2020-11-07,SRB,39542,87373
2020-11-08,SRB,39701,87373
2020-11-09,SRB,39860,87373
2020-11-10,SRB,40019,87373
2020-11-11,SRB,40178,87373
2020-11-12,SRB,40337,87373
2020-11-13,SRB,40496,87373
2020-11-14,SRB,40655,87373
2020-11-15,SRB,40814,87373
2020-11-16,SRB,40973,87373
2020-11-17,SRB,41132,87373
2020-11-18,SRB,41291,87373
2020-11-19,SRB,41450,87373
2020-11-20,SRB,41609,87373
2020-11-21,SRB,41768,87373
2020-11-22,SRB,41927,87373
2020-11-23,SRB,42086,87373
2020-11-24,SRB,42245,87373
2020-11-25,SRB,42404,87373
2020-11-26,SRB,42563,87373
2020-11-27,SRB,42722,87373
2020-11-28,SRB,42881,87373
2020-11-29,SRB,43040,87373
2020-11-30,SRB,43199,87373
2020-12-01,SRB,43358,87373
2020-12-02,SRB,43517,87373
2020-12-03,SRB,43676,87373
2020-12-04,SRB,43835,87373
2020-12-05,SRB,43994,87373
2020-12-06,SRB,44153,87373
2020-12-07,SRB,44312,87373
2020-12-08,SRB,44471,87373
2020-12-09,SRB,44630,87373
2020-12-10,SRB,44789,87373
2020-12-11,SRB,44948,87373
2020-12-12,SRB,45107,87373
2020-12-13,SRB,45266,87373
2020-12-14,SRB,45425,87373
2020-12-15,SRB,45584,87373
2020-12-16,SRB,45743,87373
2020-12-17,SRB,45902,87373
2020-12-18,SRB,46061,87373
2020-12-19,SRB,46220,87373
2020-12-20,SRB,46379,87373
2020-12-21,SRB,46538,87373
2020-12-22,SRB,46697,87373
2020-12-23,SRB,46856,87373
2020-12-24,SRB,47015,87373
2020-12-25,SRB,47174,87373
2020-12-26,SRB,47333,87373
2020-12-27,SRB,47492,87373
2020-12-28,SRB,47651,87373
2020-12-29,SRB,47810,87373
2020-12-30,SRB,47969,87373
2020-12-31,SRB,48128,87373
2020-04-14,SUR,10,1
2020-04-15,SUR,11,1
2020-04-16,SUR,12,1
2020-04-17,SUR,13,1
2020-04-18,SUR,13,1
2020-04-19,SUR,14,1
2020-04-20,SUR,15,1
2020-04-21,SUR,16,1
2020-04-22,SUR,18,1
2020-04-23,SUR,10,2
2020-04-24,SUR,10,2
2020-04-25,SUR,10,2
2020-04-26,SUR,10,2
2020-04-27,SUR,11,2
2020-04-28,SUR,11,3
2020-04-29,SUR,11,3
2020-04-30,SUR,11,3
2020-05-01,SUR,11,3
2020-05-02,SUR,11,4
2020-05-03,SUR,12,4
2020-05-04,SUR,11,4
2020-05-05,SUR,11,5
2020-05-06,SUR,11,5
2020-05-07,SUR,11,5
2020-05-08,SUR,11,6
2020-05-09,SUR,11,6
2020-05-10,SUR,11,7
2020-05-11,SUR,11,7
2020-05-12,SUR,11,8
2020-05-13,SUR,11,9
2020-05-14,SUR,11,9
2020-05-15,SUR,11,10
2020-05-16,SUR,11,11
2020-05-17,SUR,11,12
2020-05-18,SUR,11,13
2020-05-19,SUR,11,14
2020-05-20,SUR,11,15
2020-05-21,SUR,11,16
2020-05-22,SUR,11,17
2020-05-23,SUR,11,18
2020-05-24,SUR,11,20
2020-05-25,SUR,11,21
2020-05-26,SUR,11,23
2020-05-27,SUR,11,25
2020-05-28,SUR,11,27
2020-05-29,SUR,11,29
2020-05-30,SUR,11,31
2020-05-31,SUR,11,33
2020-06-01,SUR,11,36
2020-06-02,SUR,11,39
2020-06-03,SUR,11,42
2020-06-04,SUR,11,45
2020-06-05,SUR,11,48
2020-06-06,SUR,11,52
2020-06-07,SUR,11,56
2020-06-08,SUR,11,60
2020-06-09,SUR,11,65
2020-06-10,SUR,11,70
2020-06-11,SUR,11,75
2020-06-12,SUR,11,81
2020-06-13,SUR,11,87
2020-06-14,SUR,11,94
2020-06-15,SUR,11,101
2020-06-16,SUR,11,109
2020-06-17,SUR,11,117
2020-06-18,SUR,11,126
2020-06-19,SUR,11,136
2020-06-20,SUR,11,146
2020-06-21,SUR,11,157
2020-06-22,SUR,11,169
2020-06-23,SUR,11,182
2020-06-24,SUR,11,196
2020-06-25,SUR,11,211
2020-06-26,SUR,11,227
2020-06-27,SUR,11,245
2020-06-28,SUR,11,263
2020-06-29,SUR,11,283
2020-06-30,SUR,11,305
2020-07-01,SUR,11,328
2020-07-02,SUR,11,353
2020-07-03,SUR,11,380
2020-07-04,SUR,11,409
2020-07-05,SUR,11,440
2020-07-06,SUR,11,474
2020-07-07,SUR,11,510
2020-07-08,SUR,11,549
2020-07-09,SUR,11,591
2020-07-10,SUR,11,636
2020-07-11,SUR,11,684
2020-07-12,SUR,11,736
2020-07-13,SUR,11,792
2020-07-14,SUR,11,852
2020-07-15,SUR,11,917
2020-07-16,SUR,11,987
2020-07-17,SUR,11,1062
2020-07-18,SUR,11,1143
2020-07-19,SUR,11,1230
2020-07-20,SUR,11,1324
2020-07-21,SUR,11,1425
2020-07-22,SUR,11,1533
2020-07-23,SUR,11,1650
2020-07-24,SUR,11,1776
2020-07-25,SUR,11,1911
2020-07-26,SUR,11,2056
2020-07-27,SUR,11,2213
2020-07-28,SUR,11,2382
2020-07-29,SUR,11,2563
2020-07-30,SUR,11,2758
2020-07-31,SUR,11,2968
2020-08-01,SUR,11,3194
2020-08-02,SUR,11,3437
2020-08-03,SUR,11,3699
2020-08-04,SUR,11,3980
2020-08-05,SUR,11,4283
2020-08-06,SUR,11,4609
2020-08-07,SUR,11,4960
2020-08-08,SUR,11,5338
2020-08-09,SUR,11,5744
2020-08-10,SUR,11,5866
2020-08-11,SUR,11,5866
2020-08-12,SUR,11,5866
2020-08-13,SUR,11,5866
2020-08-14,SUR,11,5866
2020-08-15,SUR,11,5866
2020-08-16,SUR,11,5866
2020-08-17,SUR,11,5866
2020-08-18,SUR,11,5866
2020-08-19,SUR,11,5866
2020-08-20,SUR,11,5866
2020-08-21,SUR,11,5866
2020-08-22,SUR,11,5866
2020-08-23,SUR,11,5866
2020-08-24,SUR,11,5866
2020-08-25,SUR,11,5866
2020-08-26,SUR,11,5866
2020-08-27,SUR,11,5866
2020-08-28,SUR,11,5866
2020-08-29,SUR,11,5866
2020-08-30,SUR,11,5866
2020-08-31,SUR,11,5866
2020-09-01,SUR,11,5866
2020-09-02,SUR,11,5866
2020-09-03,SUR,11,5866
2020-09-04,SUR,11,5866
2020-09-05,SUR,11,5866
2020-09-06,SUR,11,5866
2020-09-07,SUR,11,5866
2020-09-08,SUR,11,5866
2020-09-09,SUR,11,5866
2020-09-10,SUR,11,5866
2020-09-11,SUR,11,5866
2020-09-12,SUR,11,5866
2020-09-13,SUR,11,5866
2020-09-14,SUR,11,5866
2020-09-15,SUR,11,5866
2020-09-16,SUR,11,5866
2020-09-17,SUR,11,5866
2020-09-18,SUR,11,5866
2020-09-19,SUR,11,5866
2020-09-20,SUR,11,5866
2020-09-21,SUR,11,5866
2020-09-22,SUR,11,5866
2020-09-23,SUR,11,5866
2020-09-24,SUR,11,5866
2020-09-25,SUR,11,5866
2020-09-26,SUR,11,5866
2020-09-27,SUR,11,5866
2020-09-28,SUR,11,5866
2020-09-29,SUR,11,5866
2020-09-30,SUR,11,5866
2020-10-01,SUR,11,5866
2020-10-02,SUR,11,5866
2020-10-03,SUR,11,5866
2020-10-04,SUR,11,5866
2020-10-05,SUR,11,5866
2020-10-06,SUR,11,5866
2020-10-07,SUR,11,5866
2020-10-08,SUR,11,5866
2020-10-09,SUR,11,5866
2020-10-10,SUR,11,5866
2020-10-11,SUR,11,5866
2020-10-12,SUR,11,5866
2020-10-13,SUR,11,5866
2020-10-14,SUR,11,5866
2020-10-15,SUR,11,5866
2020-10-16,SUR,11,5866
2020-10-17,SUR,11,5866
2020-10-18,SUR,11,5866
2020-10-19,SUR,11,5866
2020-10-20,SUR,11,5866
2020-10-21,SUR,11,5866
2020-10-22,SUR,11,5866
2020-10-23,SUR,11,5866
2020-10-24,SUR,11,5866
2020-10-25,SUR,11,5866
2020-10-26,SUR,11,5866
2020-10-27,SUR,11,5866
2020-10-28,SUR,11,5866
2020-10-29,SUR,11,5866
2020-10-30,SUR,11,5866
2020-10-31,SUR,11,5866
2020-11-01,SUR,11,5866
2020-11-02,SUR,11,5866
2020-11-03,SUR,11,5866
2020-11-04,SUR,11,5866
2020-11-05,SUR,11,5866
2020-11-06,SUR,11,5866
2020-11-07,SUR,11,5866
2020-11-08,SUR,11,5866
2020-11-09,SUR,11,5866
2020-11-10,SUR,11,5866
2020-11-11,SUR,11,5866
2020-11-12,SUR,11,5866
2020-11-13,SUR,11,5866
2020-11-14,SUR,11,5866
2020-11-15,SUR,11,5866
2020-11-16,SUR,11,5866
2020-11-17,SUR,11,5866
2020-11-18,SUR,11,5866
2020-11-19,SUR,11,5866
2020-11-20,SUR,11,5866
2020-11-21,SUR,11,5866
2020-11-22,SUR,11,5866
2020-11-23,SUR,11,5866
2020-11-24,SUR,11,5866
2020-11-25,SUR,11,5866
2020-11-26,SUR,11,5866
2020-11-27,SUR,11,5866
2020-11-28,SUR,11,5866
2020-11-29,SUR,11,5866
2020-11-30,SUR,11,5866
2020-12-01,SUR,11,5866
2020-12-02,SUR,11,5866
2020-12-03,SUR,11,5866
2020-12-04,SUR,11,5866
2020-12-05,SUR,11,5866
2020-12-06,SUR,11,5866
2020-12-07,SUR,11,5866
2020-12-08,SUR,11,5866
2020-12-09,SUR,11,5866
2020-12-10,SUR,11,5866
2020-12-11,SUR,11,5866
2020-12-12,SUR,11,5866
2020-12-13,SUR,11,5866
2020-12-14,SUR,11,5866
2020-12-15,SUR,11,5866
2020-12-16,SUR,11,5866
2020-12-17,SUR,11,5866
2020-12-18,SUR,11,5866
2020-12-19,SUR,11,5866
2020-12-20,SUR,11,5866
2020-12-21,SUR,11,5866
2020-12-22,SUR,11,5866
2020-12-23,SUR,11,5866
2020-12-24,SUR,11,5866
2020-12-25,SUR,11,5866
2020-12-26,SUR,11,5866
2020-12-27,SUR,11,5866
2020-12-28,SUR,11,5866
2020-12-29,SUR,11,5866
2020-12-30,SUR,11,5866
2020-12-31,SUR,11,5866
2020-04-14,SVK,876,2
2020-04-15,SVK,919,2
2020-04-16,SVK,964,2
2020-04-17,SVK,1012,2
2020-04-18,SVK,1062,2
2020-04-19,SVK,1115,3
2020-04-20,SVK,1170,3
2020-04-21,SVK,1227,3
2020-04-22,SVK,1288,3
2020-04-23,SVK,1265,4
2020-04-24,SVK,1313,4
2020-04-25,SVK,1347,4
2020-04-26,SVK,1390,5
2020-04-27,SVK,1434,5
2020-04-28,SVK,1496,6
2020-04-29,SVK,1532,6
2020-04-30,SVK,1560,6
2020-05-01,SVK,1599,7
2020-05-02,SVK,1695,8
2020-05-03,SVK,1768,8
2020-05-04,SVK,1714,9
2020-05-05,SVK,1752,10
2020-05-06,SVK,1789,10
2020-05-07,SVK,1825,11
2020-05-08,SVK,1861,12
2020-05-09,SVK,1896,13
2020-05-10,SVK,1930,14
2020-05-11,SVK,1964,15
2020-05-12,SVK,1998,16
2020-05-13,SVK,2031,18
2020-05-14,SVK,2063,19
2020-05-15,SVK,2095,20
2020-05-16,SVK,2127,22
2020-05-17,SVK,2158,24
2020-05-18,SVK,2189,26
2020-05-19,SVK,2219,28
2020-05-20,SVK,2250,30
2020-05-21,SVK,2280,32
2020-05-22,SVK,2310,34
2020-05-23,SVK,2339,37
2020-05-24,SVK,2369,40
2020-05-25,SVK,2398,43
2020-05-26,SVK,2427,46
2020-05-27,SVK,2456,50
2020-05-28,SVK,2485,54
2020-05-29,SVK,2513,58
2020-05-30,SVK,2542,62
2020-05-31,SVK,2571,67
2020-06-01,SVK,2599,72
2020-06-02,SVK,2627,78
2020-06-03,SVK,2655,84
2020-06-04,SVK,2684,90
2020-06-05,SVK,2712,97
2020-06-06,SVK,2740,105
2020-06-07,SVK,2768,113
2020-06-08,SVK,2796,121
2020-06-09,SVK,2824,130
2020-06-10,SVK,2852,140
2020-06-11,SVK,2879,151
2020-06-12,SVK,2907,163
2020-06-13,SVK,2935,175
2020-06-14,SVK,2963,188
2020-06-15,SVK,2990,203
2020-06-16,SVK,3018,218
2020-06-17,SVK,3046,235
2020-06-18,SVK,3073,253
2020-06-19,SVK,3101,272
2020-06-20,SVK,3129,293
2020-06-21,SVK,3156,315
2020-06-22,SVK,3184,339
2020-06-23,SVK,3212,365
2020-06-24,SVK,3239,393
2020-06-25,SVK,3267,423
2020-06-26,SVK,3294,455
2020-06-27,SVK,3322,490
2020-06-28,SVK,3349,527
2020-06-29,SVK,3377,567
2020-06-30,SVK,3405,610
2020-07-01,SVK,3432,657
2020-07-02,SVK,3460,707
2020-07-03,SVK,3487,761
2020-07-04,SVK,3515,819
2020-07-05,SVK,3542,881
2020-07-06,SVK,3570,948
2020-07-07,SVK,3597,1020
2020-07-08,SVK,3625,1098
2020-07-09,SVK,3652,1182
2020-07-10,SVK,3680,1272
2020-07-11,SVK,3707,1368
2020-07-12,SVK,3735,1473
2020-07-13,SVK,3762,1585
2020-07-14,SVK,3790,1705
2020-07-15,SVK,3817,1835
2020-07-16,SVK,3845,1975
2020-07-17,SVK,3872,2125
2020-07-18,SVK,3900,2287
2020-07-19,SVK,3927,2461
2020-07-20,SVK,3955,2649
2020-07-21,SVK,3982,2850
2020-07-22,SVK,4010,3067
2020-07-23,SVK,4037,3301
2020-07-24,SVK,4065,3552
2020-07-25,SVK,4092,3822
2020-07-26,SVK,4120,4113
2020-07-27,SVK,4147,4427
2020-07-28,SVK,4175,4764
2020-07-29,SVK,4203,5126
2020-07-30,SVK,4230,5516
2020-07-31,SVK,4258,5936
2020-08-01,SVK,4285,6388
2020-08-02,SVK,4313,6874
2020-08-03,SVK,4340,7398
2020-08-04,SVK,4368,7961
2020-08-05,SVK,4395,8567
2020-08-06,SVK,4423,9219
2020-08-07,SVK,4450,9921
2020-08-08,SVK,4478,10676
2020-08-09,SVK,4505,11488
2020-08-10,SVK,4533,12363
2020-08-11,SVK,4560,13304
2020-08-12,SVK,4588,14316
2020-08-13,SVK,4615,15406
2020-08-14,SVK,4643,16579
2020-08-15,SVK,4670,17841
2020-08-16,SVK,4698,19199
2020-08-17,SVK,4725,20660
2020-08-18,SVK,4753,22232
2020-08-19,SVK,4780,23925
2020-08-20,SVK,4808,25746
2020-08-21,SVK,4835,27705
2020-08-22,SVK,4863,29814
2020-08-23,SVK,4890,32083
2020-08-24,SVK,4918,34525
2020-08-25,SVK,4945,37153
2020-08-26,SVK,4973,39981
2020-08-27,SVK,5000,43024
2020-08-28,SVK,5028,46299
2020-08-29,SVK,5055,49823
2020-08-30,SVK,5083,53615
2020-08-31,SVK,5110,54596
2020-09-01,SVK,5138,54596
2020-09-02,SVK,5165,54596
2020-09-03,SVK,5193,54596
2020-09-04,SVK,5220,54596
2020-09-05,SVK,5248,54596
2020-09-06,SVK,5275,54596
2020-09-07,SVK,5303,54596
2020-09-08,SVK,5330,54596
2020-09-09,SVK,5358,54596
2020-09-10,SVK,5385,54596
2020-09-11,SVK,5413,54596
2020-09-12,SVK,5440,54596
2020-09-13,SVK,5468,54596
2020-09-14,SVK,5495,54596
2020-09-15,SVK,5523,54596
2020-09-16,SVK,5550,54596
2020-09-17,SVK,5578,54596
2020-09-18,SVK,5605,54596
2020-09-19,SVK,5633,54596
2020-09-20,SVK,5660,54596
2020-09-21,SVK,5688,54596
2020-09-22,SVK,5715,54596
2020-09-23,SVK,5743,54596
2020-09-24,SVK,5770,54596
2020-09-25,SVK,5798,54596
2020-09-26,SVK,5825,54596
2020-09-27,SVK,5853,54596
2020-09-28,SVK,5880,54596
2020-09-29,SVK,5908,54596
2020-09-30,SVK,5935,54596
2020-10-01,SVK,5963,54596
2020-10-02,SVK,5990,54596
2020-10-03,SVK,6018,54596
2020-10-04,SVK,6045,54596
2020-10-05,SVK,6073,54596
2020-10-06,SVK,6100,54596
2020-10-07,SVK,6128,54596
2020-10-08,SVK,6155,54596
2020-10-09,SVK,6183,54596
2020-10-10,SVK,6210,54596
2020-10-11,SVK,6238,54596
2020-10-12,SVK,6265,54596
2020-10-13,SVK,6293,54596
2020-10-14,SVK,6320,54596
2020-10-15,SVK,6348,54596
2020-10-16,SVK,6375,54596
2020-10-17,SVK,6403,54596
2020-10-18,SVK,6430,54596
2020-10-19,SVK,6458,54596
2020-10-20,SVK,6485,54596
2020-10-21,SVK,6513,54596
2020-10-22,SVK,6540,54596
2020-10-23,SVK,6568,54596
2020-10-24,SVK,6595,54596
2020-10-25,SVK,6623,54596
2020-10-26,SVK,6650,54596
2020-10-27,SVK,6678,54596
2020-10-28,SVK,6705,54596
2020-10-29,SVK,6733,54596
2020-10-30,SVK,6760,54596
2020-10-31,SVK,6788,54596
2020-11-01,SVK,6815,54596
2020-11-02,SVK,6843,54596
2020-11-03,SVK,6870,54596
2020-11-04,SVK,6898,54596
2020-11-05,SVK,6925,54596
2020-11-06,SVK,6953,54596
2020-11-07,SVK,6980,54596
2020-11-08,SVK,7008,54596
2020-11-09,SVK,7035,54596
2020-11-10,SVK,7063,54596
2020-11-11,SVK,7090,54596
2020-11-12,SVK,7118,54596
2020-11-13,SVK,7145,54596
2020-11-14,SVK,7173,54596
2020-11-15,SVK,7200,54596
2020-11-16,SVK,7228,54596
2020-11-17,SVK,7255,54596
2020-11-18,SVK,7283,54596
2020-11-19,SVK,7310,54596
2020-11-20,SVK,7338,54596
2020-11-21,SVK,7365,54596
2020-11-22,SVK,7393,54596
2020-11-23,SVK,7420,54596
